2025-09-08 21:52:33,680 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[D:\activemq6.1.7\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2025-09-09 06:25:27,239 | INFO  | Starting Job Scheduler Store | org.apache.activemq.broker.BrokerService | main
2025-09-09 06:25:27,239 | INFO  | Persistence Adapter successfully started | org.apache.activemq.broker.BrokerService | main
2025-09-09 06:25:27,384 | INFO  | Apache ActiveMQ 6.1.7 (localhost, ID:anubhav-56111-1757379327246-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2025-09-09 06:25:27,473 | INFO  | Listening for connections at: tcp://anubhav:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2025-09-09 06:25:27,473 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2025-09-09 06:25:27,478 | INFO  | Listening for connections at: amqp://anubhav:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2025-09-09 06:25:27,478 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2025-09-09 06:25:27,482 | INFO  | Listening for connections at: stomp://anubhav:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2025-09-09 06:25:27,483 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2025-09-09 06:25:27,486 | INFO  | Listening for connections at: mqtt://anubhav:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2025-09-09 06:25:27,487 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2025-09-09 06:25:27,493 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | main
2025-09-09 06:25:27,550 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | main
2025-09-09 06:25:27,695 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@4012d5bc{/,null,STARTING} has uncovered HTTP methods for the following paths: [/] | org.eclipse.jetty.security.SecurityHandler | main
2025-09-09 06:25:27,762 | INFO  | Listening for connections at ws://anubhav:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2025-09-09 06:25:27,763 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2025-09-09 06:25:27,763 | INFO  | Apache ActiveMQ 6.1.7 (localhost, ID:anubhav-56111-1757379327246-0:1) started | org.apache.activemq.broker.BrokerService | main
2025-09-09 06:25:27,764 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2025-09-09 06:25:27,768 | WARN  | Store limit is 102400 mb (current store usage is 23 mb). The data directory: D:\activemq6.1.7\data\kahadb only has 4820 mb of usable space. - resetting to maximum available disk space: 4820 mb | org.apache.activemq.broker.BrokerService | main
2025-09-09 06:25:27,770 | WARN  | Temporary Store limit is 51200 mb (current store usage is 0 mb). The data directory: D:\activemq6.1.7\data only has 4797 mb of usable space. - resetting to maximum available disk space: 4797 mb | org.apache.activemq.broker.BrokerService | main
2025-09-09 06:25:29,131 | INFO  | ActiveMQ WebConsole available at http://127.0.0.1:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2025-09-09 06:25:29,132 | INFO  | ActiveMQ Jolokia REST API available at http://127.0.0.1:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2025-09-09 06:31:51,846 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[D:\activemq6.1.7\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2025-09-09 06:31:51,857 | INFO  | Starting Persistence Adapter: KahaDBPersistenceAdapter[D:\activemq6.1.7\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2025-09-09 06:31:51,893 | INFO  | Starting KahaDBStore | org.apache.activemq.store.kahadb.KahaDBStore | main
2025-09-09 06:31:51,894 | INFO  | Opening MessageDatabase | org.apache.activemq.store.kahadb.MessageDatabase | main
2025-09-09 06:31:51,975 | INFO  | Page File: D:\activemq6.1.7\data\kahadb\db.data. Recovering pageFile free list due to prior unclean shutdown.. | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2025-09-09 06:31:51,980 | INFO  | KahaDB is version 7 | org.apache.activemq.store.kahadb.MessageDatabase | main
2025-09-09 06:31:52,007 | INFO  | Page File: D:\activemq6.1.7\data\kahadb\db.data. Recovered pageFile free list of size: 0 | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2025-09-09 06:31:52,113 | INFO  | Starting Temp Data Store | org.apache.activemq.broker.BrokerService | main
2025-09-09 06:31:52,115 | INFO  | PListStore:[D:\activemq6.1.7\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2025-09-09 06:31:52,117 | INFO  | Starting Job Scheduler Store | org.apache.activemq.broker.BrokerService | main
2025-09-09 06:31:52,117 | INFO  | Persistence Adapter successfully started | org.apache.activemq.broker.BrokerService | main
2025-09-09 06:31:52,266 | INFO  | Apache ActiveMQ 6.1.7 (localhost, ID:anubhav-64474-1757379712126-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2025-09-09 06:31:52,381 | INFO  | Listening for connections at: tcp://anubhav:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2025-09-09 06:31:52,382 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2025-09-09 06:31:52,387 | INFO  | Listening for connections at: amqp://anubhav:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2025-09-09 06:31:52,388 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2025-09-09 06:31:52,393 | INFO  | Listening for connections at: stomp://anubhav:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2025-09-09 06:31:52,394 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2025-09-09 06:31:52,399 | INFO  | Listening for connections at: mqtt://anubhav:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2025-09-09 06:31:52,400 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2025-09-09 06:31:52,408 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | main
2025-09-09 06:31:52,471 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | main
2025-09-09 06:31:52,558 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@446626a7{/,null,STARTING} has uncovered HTTP methods for the following paths: [/] | org.eclipse.jetty.security.SecurityHandler | main
2025-09-09 06:31:52,614 | INFO  | Listening for connections at ws://anubhav:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2025-09-09 06:31:52,614 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2025-09-09 06:31:52,617 | INFO  | Apache ActiveMQ 6.1.7 (localhost, ID:anubhav-64474-1757379712126-0:1) started | org.apache.activemq.broker.BrokerService | main
2025-09-09 06:31:52,617 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2025-09-09 06:31:52,625 | WARN  | Store limit is 102400 mb (current store usage is 34 mb). The data directory: D:\activemq6.1.7\data\kahadb only has 4827 mb of usable space. - resetting to maximum available disk space: 4827 mb | org.apache.activemq.broker.BrokerService | main
2025-09-09 06:31:52,626 | WARN  | Temporary Store limit is 51200 mb (current store usage is 0 mb). The data directory: D:\activemq6.1.7\data only has 4792 mb of usable space. - resetting to maximum available disk space: 4792 mb | org.apache.activemq.broker.BrokerService | main
2025-09-09 06:31:53,931 | INFO  | ActiveMQ WebConsole available at http://127.0.0.1:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2025-09-09 06:31:53,932 | INFO  | ActiveMQ Jolokia REST API available at http://127.0.0.1:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2025-09-09 07:19:25,492 | INFO  | Apache ActiveMQ 6.1.7 (localhost, ID:anubhav-64474-1757379712126-0:1) is shutting down | org.apache.activemq.broker.BrokerService | Thread-22
2025-09-09 07:19:25,538 | INFO  | Connector openwire stopped | org.apache.activemq.broker.TransportConnector | Thread-22
2025-09-09 07:19:25,540 | INFO  | Connector amqp stopped | org.apache.activemq.broker.TransportConnector | Thread-22
2025-09-09 07:19:25,549 | INFO  | Connector stomp stopped | org.apache.activemq.broker.TransportConnector | Thread-22
2025-09-09 07:19:25,550 | INFO  | socketQueue interrupted - stopping | org.apache.activemq.transport.tcp.TcpTransportServer | ActiveMQ Transport Server Thread Handler: stomp://0.0.0.0:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600
2025-09-09 07:19:25,551 | INFO  | Connector mqtt stopped | org.apache.activemq.broker.TransportConnector | Thread-22
2025-09-09 07:19:25,551 | INFO  | Could not accept connection during shutdown  : null (null) | org.apache.activemq.broker.TransportConnector | ActiveMQ Transport Server Thread Handler: stomp://0.0.0.0:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600
2025-09-09 07:19:25,587 | INFO  | Connector ws stopped | org.apache.activemq.broker.TransportConnector | Thread-22
2025-09-09 07:19:25,596 | INFO  | PListStore:[D:\activemq6.1.7\data\localhost\tmp_storage] stopped | org.apache.activemq.store.kahadb.plist.PListStoreImpl | Thread-22
2025-09-09 07:19:25,597 | INFO  | Stopping async queue tasks | org.apache.activemq.store.kahadb.KahaDBStore | Thread-22
2025-09-09 07:19:25,597 | INFO  | Stopping async topic tasks | org.apache.activemq.store.kahadb.KahaDBStore | Thread-22
2025-09-09 07:19:25,598 | INFO  | Stopped KahaDB | org.apache.activemq.store.kahadb.KahaDBStore | Thread-22
2025-09-09 07:19:25,950 | INFO  | Apache ActiveMQ 6.1.7 (localhost, ID:anubhav-64474-1757379712126-0:1) uptime 47 minutes | org.apache.activemq.broker.BrokerService | Thread-22
2025-09-09 07:19:25,951 | INFO  | Apache ActiveMQ 6.1.7 (localhost, ID:anubhav-64474-1757379712126-0:1) is shutdown | org.apache.activemq.broker.BrokerService | Thread-22
2025-09-09 07:28:45,308 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[D:\activemq6.1.7\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2025-09-09 07:28:45,318 | INFO  | Starting Persistence Adapter: KahaDBPersistenceAdapter[D:\activemq6.1.7\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2025-09-09 07:28:45,351 | INFO  | Starting KahaDBStore | org.apache.activemq.store.kahadb.KahaDBStore | main
2025-09-09 07:28:45,353 | INFO  | Opening MessageDatabase | org.apache.activemq.store.kahadb.MessageDatabase | main
2025-09-09 07:28:45,447 | INFO  | KahaDB is version 7 | org.apache.activemq.store.kahadb.MessageDatabase | main
2025-09-09 07:28:45,526 | INFO  | Recovering from the journal @4:28 | org.apache.activemq.store.kahadb.MessageDatabase | main
2025-09-09 07:28:45,537 | INFO  | Recovery replayed 1 operations from the journal in 0.06 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2025-09-09 07:28:45,652 | INFO  | Starting Temp Data Store | org.apache.activemq.broker.BrokerService | main
2025-09-09 07:28:45,653 | INFO  | PListStore:[D:\activemq6.1.7\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2025-09-09 07:28:45,654 | INFO  | Starting Job Scheduler Store | org.apache.activemq.broker.BrokerService | main
2025-09-09 07:28:45,654 | INFO  | Persistence Adapter successfully started | org.apache.activemq.broker.BrokerService | main
2025-09-09 07:28:45,794 | INFO  | Apache ActiveMQ 6.1.7 (localhost, ID:anubhav-58015-1757383125663-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2025-09-09 07:28:45,931 | INFO  | Listening for connections at: tcp://anubhav:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2025-09-09 07:28:45,932 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2025-09-09 07:28:45,939 | INFO  | Listening for connections at: amqp://anubhav:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2025-09-09 07:28:45,939 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2025-09-09 07:28:45,945 | INFO  | Listening for connections at: stomp://anubhav:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2025-09-09 07:28:45,946 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2025-09-09 07:28:45,950 | INFO  | Listening for connections at: mqtt://anubhav:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2025-09-09 07:28:45,951 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2025-09-09 07:28:45,962 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | main
2025-09-09 07:28:46,113 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | main
2025-09-09 07:28:46,365 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@7132a9dc{/,null,STARTING} has uncovered HTTP methods for the following paths: [/] | org.eclipse.jetty.security.SecurityHandler | main
